schema_version,actor_ref,artifact_id,observation_id,artifact_type,value,normalized_value,disposition,observed_at,observed_at_precision,observed_at_status,observed_at_basis,source_published_at,source_id,source_path,source_location,campaign_refs,malware_refs,infrastructure_refs,roles,campaign_count,seen_in_multiple_campaigns,confidence,tlp,extraction_method,context_excerpt,analyst_notes
1.0.0,actor--electric-powder,artifact--sha256:6189ae5ce181e028946daac638b3df15ad8452edaf17f607ffb9a93ea57db912,observation--sha256:d13a0e29b1d377f9ff9162f7c50b82d1a624ca00be0aeb7f48fcb3e29547ff8a,file-name,Operations.xlsx,Operations.xlsx,candidate,,unknown,unknown,not-stated,,source--electric-powder--7b2e691df2a5f640,actor_profile/evidence/electric-powder.csv,"{""row"": 2}","[""activity--electric-powder""]",[],[],[],1,false,medium,TLP:CLEAR,csv-row,"APT Groups and Operations.xlsx {""row"": 11, ""sheet"": ""Middle East""} Electric Powder Electric Powder Electric Powder Downloader, keyloger Israel Electric Company spreading malware via fake Facebook profiles and pages, breached websites, self-hosted and cloud based websites http://www.clearskysec.com/iec/ https://www.ri",
1.0.0,actor--electric-powder,artifact--sha256:6189ae5ce181e028946daac638b3df15ad8452edaf17f607ffb9a93ea57db912,observation--sha256:109e15d081646b864edd143c9bf0b496a1e22c2a8f7d4e79a15bd9c77b11c7e9,file-name,Operations.xlsx,Operations.xlsx,candidate,,unknown,unknown,not-stated,,source--electric-powder--7b2e691df2a5f640,actor_profile/evidence/electric-powder.csv,"{""row"": 3}","[""activity--electric-powder""]",[],[],[],1,false,medium,TLP:CLEAR,csv-row,"APT Groups and Operations.xlsx {""row"": 11, ""sheet"": ""Middle East""} Electric Powder Electric Powder Electric Powder Downloader, keyloger Israel Electric Company spreading malware via fake Facebook profiles and pages, breached websites, self-hosted and cloud based websites http://www.clearskysec.com/iec/ https://www.riskiq.com/blog/an",
