original_source_path,original_source_location,matched_name,context_excerpt
summary/2024/Hurdling Over Hazards- Multifaceted Threats to the Paris Olympics.pdf,"{""page"": 10}",CyberAv3ngers,"sponsoringgovernment agency—theMinistryofIntelligenceandSecurity MOIS . Apart fromtraditional state-backedcyber-espionagegroups, pro-Iranian“hacktivist” groupswithnebuloustiestotheregime—suchasFatemiyounElectronicTeam, CyberAv3ngers, PinkSandstorm BlackShadow, AGRIUS , andSoldiersof Solomon, just tonameafew—mayusetheParisOlympicsasanopportunitytolaunchhacktivist attacksagainst theFrenchgovernment andprivatebusinesses. Insuchascenario, it islikelyth"
summary/2024/Microsoft Digital Defense Report 2024.pdf,"{""page"": 19}",CyberAv3ngers,"ft Threat Intelligence assesses that an IRGC unit known as Shahid Kaveh Group, which we track as Storm-0784, was responsible for defacing a water controller in Pennsylvania under the guise of a cyber persona called “CyberAv3ngers,” leaving a message that Israeli-made systems are legal targets. Throughout the conflict, Iranian threat actors have used cyber personas to broadcast and amplify their destructive attacks against Israeli enterprises,"
summary/2024/Microsoft Digital Defense Report 2024.pdf,"{""page"": 19}",Shahid Kaveh Group,"ak of the Israel-Hamas war, Iranian threat actors surged their targeting of Israel. Source: Microsoft Threat Intelligence nation-state notification data Microsoft Threat Intelligence assesses that an IRGC unit known as Shahid Kaveh Group, which we track as Storm-0784, was responsible for defacing a water controller in Pennsylvania under the guise of a cyber persona called “CyberAv3ngers,” leaving a message that Israeli-made systems are legal targets"
summary/2024/Microsoft Digital Defense Report 2024.pdf,"{""page"": 19}",Storm-0784,"eat actors surged their targeting of Israel. Source: Microsoft Threat Intelligence nation-state notification data Microsoft Threat Intelligence assesses that an IRGC unit known as Shahid Kaveh Group, which we track as Storm-0784, was responsible for defacing a water controller in Pennsylvania under the guise of a cyber persona called “CyberAv3ngers,” leaving a message that Israeli-made systems are legal targets. Throughout the conflict, Iran"
summary/2024/Microsoft Digital Defense Report 2024.pdf,"{""page"": 21}",CyberAv3ngers,"rnet-exposed OT equipment in water and wastewater systems (WWS) in the United States were targeted in multiple attacks from October 2023 through June 2024 by different nation-backed actors, including IRGC-affiliated CyberAv3ngers (tracked at Microsoft as Storm-0784) and pro- Russian hacktivists. 12 CyberAv3ngers and the pro- Russia Cyber Army of Russia group, conduct, claim, or amplify attacks likely intended to intimidate targeted nations in"
summary/2024/Microsoft Digital Defense Report 2024.pdf,"{""page"": 21}",Storm-0784,"wastewater systems (WWS) in the United States were targeted in multiple attacks from October 2023 through June 2024 by different nation-backed actors, including IRGC-affiliated CyberAv3ngers (tracked at Microsoft as Storm-0784) and pro- Russian hacktivists. 12 CyberAv3ngers and the pro- Russia Cyber Army of Russia group, conduct, claim, or amplify attacks likely intended to intimidate targeted nations into capitulating or ceasing support f"
summary/2024/state-of-the-threat-report-2024.pdf,"{""page"": 75}",Soldiers of Solomon,"tegrity of the 2020 U.S. Presidential Elections. Personas linked to Shahid Kaveh, a unit within the IRGC Cyber Electronic Command (IRGC CEC), were active in the past year. These include Cyber Av3ngers (see below) and Soldiers of Solomon, which claimed 116 to have deployed 117 customized Crucio ransomware in a compromise of over 50 servers in the Nevatim military area of Israel on October 18, 2023. Crucio appears to have only been used in targeted c"
summary/2024/state-of-the-threat-report-2024.pdf,"{""page"": 77}",CyberAv3ngers,"n a water supply line and defaced the display on the Unitronics systems control panel to display the message ""You have been hacked. Down with Israel. Every Equipment 'made in Israel' is Cyber Av3ngers legal target"". CyberAv3ngers is linked to attacks dating back to at least February 2022 targeting Unitronics systems. In February 2022, Unitronics devices associated with the E-Post parcel distribution centers in two Israeli cities were compromi"
summary/2024/state-of-the-threat-report-2024.pdf,"{""page"": 93}",Soldiers of Solomon,"news/ziv181223 115 Rinse and repeat: Iran accelerat es its cyber influence operations worldwide, 5/2/23, https://blogs.microsoft.com/ on-the-issues/2023/05/02/dtac-iran-cyber-influence-operations- digital-threat/ 116 Soldiers of Solomon, 10/18/23, https://x.com/SoldiersSolomon/ status/1714726903334961413 117 Iran accelerat es cyber ops against Israel from chaotic start, 2/6/24, https://blogs.microsoft.com/on-the-issues/2024/02/06/ iran-accelerates-cyb"
summary/2024/tool-of-first-resort-israel-hamas-war-cyber.pdf,"{""page"": 10}",Soldiers of Solomon,"activity against a target; announce the hack using a fictitious persona; and use sock puppet accounts on social media to amplify the leak or deface- ment. Recent operations have used personas including Cyber Aveng3rs, Soldiers of Solomon, Abnaa Al-Saada, Karma, Malek Team, Cyber Flood, and CyberToufan. Recent pro-Iran hack-and-leak groups have made claims — largely exagger- ated and misleading — of hacks against Israeli critical infrastructure, inclu"
summary/2025/2025-CrowdStrike-European-Threat-Landscape-Report_.pdf,"{""page"": 42}",APT Iran,"-Alliance responsible for the largest volume of claims during this time. The group reportedly used publicly available tools such as Shodan and RealVNC Viewer in their attacks. Additional hacktivist groups — including APT Iran, Cyber Av3ngers, Infrastructure Destruction Squad (IDS), GhostSec, Golden Falcon Team, Maxious Greyhat, Russian Partisan, and Laneh | Dark — also claimed to target ICS devices during this time. Though their purported"
summary/2025/Dragos-2025-OT-Cybersecurity-Report-A-Year-in-Review.pdf,"{""page"": 2}",BAUXITE,................................19 GRAPHITE Campaigns ......................................................................... ............................................................................20 Introducing BAUXITE .....................................................................................................................................................................22 BAUXITE Campaigns .............................
summary/2025/Dragos-2025-OT-Cybersecurity-Report-A-Year-in-Review.pdf,"{""page"": 2}",BAUXITE,...........................20 Introducing BAUXITE .....................................................................................................................................................................22 BAUXITE Campaigns ........................................................................................................................................................ 23 Unitronics Campaign (November 2023-January 2024)
summary/2025/Dragos-2025-OT-Cybersecurity-Report-A-Year-in-Review.pdf,"{""page"": 4}",BAUXITE,"y, welcome and don’t be alarmed. Start your year off by systematically identifying your organization’s exposure and work to reduce that exposure as much as possible. Read more about threats to exposed assets such as BAUXITE on page 22 and KurtLar SCADA on page 37. If you already know your exposure, or have a plan to reduce it, consider the attack scenarios mentioned throughout this report and decide whether you’d be susceptible to these"
summary/2025/Dragos-2025-OT-Cybersecurity-Report-A-Year-in-Review.pdf,"{""page"": 5}",BAUXITE,"visories that Dragos analyzed could cause both a loss of view and loss of control, down from 53 percent in the previous year. Dragos tracks 23 THREAT GROUPS, 9 of which were active in 2024. KAMACITE PARISITE GRAPHITE BAUXITE ELECTRUMVOLTZITEMAGNALLIUM CHERNOVITEWASSONITE New in 2024 ICS Cyber Kill Chain Stage 2 Capability Key Ransomware Findings ↑ 87% 60% 69% Ransomware attacks against industrial organizations increased 87 percent over th"
summary/2025/Dragos-2025-OT-Cybersecurity-Report-A-Year-in-Review.pdf,"{""page"": 9}",CyberAv3ngers,"l energy company disrupted heat to hundreds of apartment buildings in Ukraine. 4 A purported attack by Ukraine-aligned Blackjack group damaged critical infrastructure monitoring devices in Russia. 5 The pro-Iranian CyberAv3ngers attacked fuel management systems in Israel. 6 In 2024, Dragos witnessed continued offensive cyber activities linked to ongoing geopolitical conflicts. Threat groups, including hacktivists, shifted to more overt cybe"
ui/api/v1/search.json,"{""json_path"": ""$.entities[354].attrs.概要""}",Storm-0784,Storm-0784の標準化プロファイル。リポジトリ内の専用資料1件とMITRE ATT&CK、アクターマッピング表を基礎情報としている。
ui/api/v1/search.json,"{""json_path"": ""$.entities[354].detail""}",storm-0784,storm-0784
ui/api/v1/search.json,"{""json_path"": ""$.entities[354].id""}",storm-0784,actor:storm-0784
ui/api/v1/search.json,"{""json_path"": ""$.entities[354].label""}",Storm-0784,Storm-0784
ui/api/v1/search.json,"{""json_path"": ""$.entities[621].id""}",unc5691,actor:unc5691
