original_source_path,original_source_location,matched_name,context_excerpt
Threat Group Cards.pdf,"{""page"": 34}",HydraQ,"zations with high value intellectual property in Aerospace, Defense, Industrial, Manufacturing and Media. Countries: Japan, South Korea, Taiwan and USA. Tools used Cobalt Strike, DeputyDog, Derusbi, Gh0st RAT, Hikit, HydraQ, PlugX, Poison Ivy, ShadowPad Winnti and ZXShell. Operations performed 2008- 2014 Operation “SMN” Axiom is responsible for directing highly sophisticated cyberespionage against numerous Fortune 500 companies, jou"
Threat Group Cards.pdf,"{""page"": 3}",Elderwood,"........................................................... 84 Dust Storm............................................................................................................................................. 85 Elderwood, Sneaky Panda ................................................................................................................. 86 El Machete ............................................................................"
Threat Group Cards.pdf,"{""page"": 3}",Sneaky Panda,"................................................ 84 Dust Storm............................................................................................................................................. 85 Elderwood, Sneaky Panda ................................................................................................................. 86 El Machete .........................................................................................."
Threat Group Cards.pdf,"{""page"": 86}",Elderwood,"Threat Group Cards: A Threat Actor Encyclopedia 86 Elderwood, Sneaky Panda Names Elderwood (Symantec) Elderwood Gang (Symantec) Sneaky Panda (CrowdStrike) SIG22 (NSA) Beijing Group (SecureWorks) Country China Motivation Information theft and espionage Description (Symante"
Threat Group Cards.pdf,"{""page"": 86}",Sneaky Panda,"Threat Group Cards: A Threat Actor Encyclopedia 86 Elderwood, Sneaky Panda Names Elderwood (Symantec) Elderwood Gang (Symantec) Sneaky Panda (CrowdStrike) SIG22 (NSA) Beijing Group (SecureWorks) Country China Motivation Information theft and espionage Description (Symantec) In 2009, Go"
Threat_Group_Cards_v2.0.pdf,"{""page"": 27}",Elderwood,"Threat Group Cards: A Threat Actor Encyclopedia 27 APT 17, Deputy Dog, Elderwood, Sneaky Panda Names APT 17 (Mandiant) Tailgater Team (Symantec) Elderwood (Symantec) Elderwood Gang (Symantec) Sneaky Panda (CrowdStrike) SIG22 (NSA) Beijing Group (SecureWorks) TEMP.Avengers (FireEye) Dogfish"
Threat_Group_Cards_v2.0.pdf,"{""page"": 27}",Elderwood,"Threat Group Cards: A Threat Actor Encyclopedia 27 APT 17, Deputy Dog, Elderwood, Sneaky Panda Names APT 17 (Mandiant) Tailgater Team (Symantec) Elderwood (Symantec) Elderwood Gang (Symantec) Sneaky Panda (CrowdStrike) SIG22 (NSA) Beijing Group (SecureWorks) TEMP.Avengers (FireEye) Dogfish (iDefense) Deputy Dog (iDefense) ATK 2 (Thales) Country China Sponsor Sta"
Threat_Group_Cards_v2.0.pdf,"{""page"": 27}",Sneaky Panda,"Threat Group Cards: A Threat Actor Encyclopedia 27 APT 17, Deputy Dog, Elderwood, Sneaky Panda Names APT 17 (Mandiant) Tailgater Team (Symantec) Elderwood (Symantec) Elderwood Gang (Symantec) Sneaky Panda (CrowdStrike) SIG22 (NSA) Beijing Group (SecureWorks) TEMP.Avengers (FireEye) Dogfish (iDefense) De"
Threat_Group_Cards_v2.0.pdf,"{""page"": 2}",Elderwood,"......................... 24 APT 16, SVCMONDR .................................................................................................................................................... 26 APT 17, Deputy Dog, Elderwood, Sneaky Panda ..................................................................................................... 27 APT 18, Dynamite Panda, Wekby ....................................................................."
Threat_Group_Cards_v2.0.pdf,"{""page"": 2}",Sneaky Panda,".............. 24 APT 16, SVCMONDR .................................................................................................................................................... 26 APT 17, Deputy Dog, Elderwood, Sneaky Panda ..................................................................................................... 27 APT 18, Dynamite Panda, Wekby ..................................................................................."
