original_source_path,original_source_location,matched_name,context_excerpt
summary/2022/APT group Intelligence Research handbook-2022.pdf,"{""page"": 144}",Cobalt Group,APT 组织情报研究年鉴 136 6.2.2 Cobalt 组织名 Cobalt 中文名 无 组织地理 俄罗斯 别名 Cobalt group，Cobalt Group，Cobalt gang，Cobalt Gang，GOLD KINGSWOOD，Cobalt Spider 历史目标 北美，西欧，马来西亚，俄罗斯 目标行业 金融 发现时间 2016-10-05 最近活跃 2020-10-06 动机 经济利益 描述 Cobalt 组织谋划了多国 ATM 同步抢劫案，受害者包括欧洲、独联体国家和马来西亚。 知识关联 报告数量 威胁指示器数量 网络基础设施数量 恶意样本数量 利用漏洞数量 25 794 4
summary/2022/APT group Intelligence Research handbook-2022.pdf,"{""page"": 144}",Cobalt Spider,APT 组织情报研究年鉴 136 6.2.2 Cobalt 组织名 Cobalt 中文名 无 组织地理 俄罗斯 别名 Cobalt group，Cobalt Group，Cobalt gang，Cobalt Gang，GOLD KINGSWOOD，Cobalt Spider 历史目标 北美，西欧，马来西亚，俄罗斯 目标行业 金融 发现时间 2016-10-05 最近活跃 2020-10-06 动机 经济利益 描述 Cobalt 组织谋划了多国 ATM 同步抢劫案，受害者包括欧洲、独联体国家和马来西亚。 知识关联 报告数量 威胁指示器数量 网络基础设施数量 恶意样本数量 利用漏洞数量 25 794 403 360 31 最近发布报告 2021-10-18 Harvester: Nation-state-ba
summary/2022/APT group Intelligence Research handbook-2022.pdf,"{""page"": 144}",Cobalt gang,APT 组织情报研究年鉴 136 6.2.2 Cobalt 组织名 Cobalt 中文名 无 组织地理 俄罗斯 别名 Cobalt group，Cobalt Group，Cobalt gang，Cobalt Gang，GOLD KINGSWOOD，Cobalt Spider 历史目标 北美，西欧，马来西亚，俄罗斯 目标行业 金融 发现时间 2016-10-05 最近活跃 2020-10-06 动机 经济利益 描述 Cobalt 组织谋划了多国 ATM 同步抢劫案，受害者包括欧洲、独联体国家和马来西亚。 知识关联 报告数量 威胁指示器数量 网络基础设施数量 恶意样本数量 利用漏洞数量 25 794 403 360 31 最近
summary/2022/APT group Intelligence Research handbook-2022.pdf,"{""page"": 144}",Cobalt group,APT 组织情报研究年鉴 136 6.2.2 Cobalt 组织名 Cobalt 中文名 无 组织地理 俄罗斯 别名 Cobalt group，Cobalt Group，Cobalt gang，Cobalt Gang，GOLD KINGSWOOD，Cobalt Spider 历史目标 北美，西欧，马来西亚，俄罗斯 目标行业 金融 发现时间 2016-10-05 最近活跃 2020-10-06 动机 经济利益 描述 Cobalt 组织谋划了多国 ATM 同步抢劫案，受害者包括欧洲、独联体国家和马来西亚。 知识关联 报告数量 威胁指示器数量 网络基础设施数量 恶意样本数量 利用
summary/2022/APT group Intelligence Research handbook-2022.pdf,"{""page"": 144}",GOLD KINGSWOOD,APT 组织情报研究年鉴 136 6.2.2 Cobalt 组织名 Cobalt 中文名 无 组织地理 俄罗斯 别名 Cobalt group，Cobalt Group，Cobalt gang，Cobalt Gang，GOLD KINGSWOOD，Cobalt Spider 历史目标 北美，西欧，马来西亚，俄罗斯 目标行业 金融 发现时间 2016-10-05 最近活跃 2020-10-06 动机 经济利益 描述 Cobalt 组织谋划了多国 ATM 同步抢劫案，受害者包括欧洲、独联体国家和马来西亚。 知识关联 报告数量 威胁指示器数量 网络基础设施数量 恶意样本数量 利用漏洞数量 25 794 403 360 31 最近发布报告 2021-10-18 Harvester: N
summary/2024/threat actor list from cs.csv,"{""row"": 178}",Cobalt Gang,"Cobalt Group, Cobalt Gang, GOLD KINGSWOOD, Mule Libra Feb 2020 Inactive Unknown 3 14 eCrime Criminal"
summary/2024/threat actor list from cs.csv,"{""row"": 178}",Cobalt Group,"Cobalt Group, Cobalt Gang, GOLD KINGSWOOD, Mule Libra Feb 2020 Inactive Unknown 3 14 eCrime Criminal"
summary/2024/threat actor list from cs.csv,"{""row"": 178}",GOLD KINGSWOOD,"Cobalt Group, Cobalt Gang, GOLD KINGSWOOD, Mule Libra Feb 2020 Inactive Unknown 3 14 eCrime Criminal"
summary/2025/SixMap-Research_Energy-Sector-Exposure-Assessment.pdf,"{""page"": 16}",COBALT GROUP,"EXCOBALT AKA: COBALT GROUP, CARBANAK GROUP, GOLD KINGSWOOD Origin: Russia Overview: ExCobalt is a financially motivated cybercriminal group from Russia, best known for targeting financial institutions and ATM networks. Their attacks often involv"
summary/2025/SixMap-Research_Energy-Sector-Exposure-Assessment.pdf,"{""page"": 16}",GOLD KINGSWOOD,"EXCOBALT AKA: COBALT GROUP, CARBANAK GROUP, GOLD KINGSWOOD Origin: Russia Overview: ExCobalt is a financially motivated cybercriminal group from Russia, best known for targeting financial institutions and ATM networks. Their attacks often involve high-level social engineering,"
