original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 95, ""sheet"": ""China""}",ChinaZ,"ChinaZ Linux.BackDoor.Xnote.1, Linux/BillGates.Lite, Linux/UDPfker https://news.drweb.com/show/?i=9272&lng=en&c=5 https://blog.malwaremustdie.org/2015/08/mmd-0039-2015-chinaz-made-new-malware.html https://blog.malwaremustdie.o"
APT Groups and Operations.xlsx,"{""row"": 95, ""sheet"": ""China""}",chinaz,"ChinaZ Linux.BackDoor.Xnote.1, Linux/BillGates.Lite, Linux/UDPfker https://news.drweb.com/show/?i=9272&lng=en&c=5 https://blog.malwaremustdie.org/2015/08/mmd-0039-2015-chinaz-made-new-malware.html https://blog.malwaremustdie.org/2016/10/mmd-0060-2016-linuxudpfker-and-chinaz.html https://www.intezer.com/blog-chinaz-relations/ https://www.intezer.com/blog-chinese-apts-rising-ia-community-may-2"
APT Groups and Operations.xlsx,"{""row"": 95, ""sheet"": ""China""}",chinaz,"ite, Linux/UDPfker https://news.drweb.com/show/?i=9272&lng=en&c=5 https://blog.malwaremustdie.org/2015/08/mmd-0039-2015-chinaz-made-new-malware.html https://blog.malwaremustdie.org/2016/10/mmd-0060-2016-linuxudpfker-and-chinaz.html https://www.intezer.com/blog-chinaz-relations/ https://www.intezer.com/blog-chinese-apts-rising-ia-community-may-2019/ https://www.intezer.com/blog-chinaz-introduces-new-undetected-malware/ https://www.botconf.eu/w"
APT Groups and Operations.xlsx,"{""row"": 95, ""sheet"": ""China""}",chinaz,/show/?i=9272&lng=en&c=5 https://blog.malwaremustdie.org/2015/08/mmd-0039-2015-chinaz-made-new-malware.html https://blog.malwaremustdie.org/2016/10/mmd-0060-2016-linuxudpfker-and-chinaz.html https://www.intezer.com/blog-chinaz-relations/ https://www.intezer.com/blog-chinese-apts-rising-ia-community-may-2019/ https://www.intezer.com/blog-chinaz-introduces-new-undetected-malware/ https://www.botconf.eu/wp-content/uploads/2014/12/2014-2.10-Chine
APT Groups and Operations.xlsx,"{""row"": 95, ""sheet"": ""China""}",chinaz,g.malwaremustdie.org/2016/10/mmd-0060-2016-linuxudpfker-and-chinaz.html https://www.intezer.com/blog-chinaz-relations/ https://www.intezer.com/blog-chinese-apts-rising-ia-community-may-2019/ https://www.intezer.com/blog-chinaz-introduces-new-undetected-malware/ https://www.botconf.eu/wp-content/uploads/2014/12/2014-2.10-Chinese-Chicken-Multiplatform-DDoS-Botnets.pdf
