original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 45, ""sheet"": ""Unknown""}",NB65,NB65 https://www.bleepingcomputer.com/news/security/hackers-use-contis-leaked-ransomware-to-attack-russian-companies/
International Strategic/Russia/google_fog_of_war_research_report.pdf,"{""page"": 23}",NB65,"bruary 2022, ransomware creators used techniques to avoid targeting the Commonwealth of Independent States, including hard-coding country names and checking the system language. After the invasion, hacktivist group NB65 used leaked Conti source code to target Russian organizations. NB65 claims links to the Anonymous hacktivist collective, which conducted an “#OpRussia” campaign, including several hack-and-leak operations against Ru"
International Strategic/Russia/google_fog_of_war_research_report.pdf,"{""page"": 23}",NB65,"the Commonwealth of Independent States, including hard-coding country names and checking the system language. After the invasion, hacktivist group NB65 used leaked Conti source code to target Russian organizations. NB65 claims links to the Anonymous hacktivist collective, which conducted an “#OpRussia” campaign, including several hack-and-leak operations against Russian organizations such as the Russian Central Bank. In addition,"
summary/2022/Global APT Mid-2022 Report-qianxin.pdf,"{""page"": 57}",NB65,特、电报 不详 2022 年 2 月 乌克兰人自发的数 字军团 乌克兰 DDoS 电报 乌克兰 2022 年 2 月 KelvinSecurity Hacking Team 乌克兰 Hack 推特 不详 2022 年 2 月 BlackHawk 乌克兰 DDoS 推特 格鲁吉亚 2022 年 2 月 Anonymous Liberland 和 PWN- BAR hack team 乌克兰 DDoS 推特 全球 2022 年 2 月 NB65 乌克兰 Hack 推特 不详 2022 年 2 月 28 GNG 乌克兰 DDoS 推特 格鲁吉亚 2022 年 2 月 28 Raidforums2 乌克兰 DDoS 推特 不详 2022 年 2 月 28 ContiLeaks 乌克兰 Data Breach 推特 不详 2022 年 2 月 28 SHDWSec 乌克兰 Hack/Activism 推特 全球 2022 年 2 月 28 GhostClan 乌克兰 DDoS/Ha
summary/2023/2022-year-in-retrospect-report.pdf,"{""page"": 20}",NB65,"19 | Cyber Threats 2022: A Year in Retrospect collective, which we track as Grey Ares, as well as the IT Army of Ukraine64 and Network Battalion 65 (a.k.a. NB65).65 Killnet, the pro-Russia hacktivist collective that we track as Blue Kurama,66 gained notoriety for its multiple distributed denial of service (DDoS) attacks against critical infrastructure in Lithuania, high profi"
summary/2023/2022-year-in-retrospect-report.pdf,"{""page"": 75}",NB65,tos (a.k.a. Evil Corp) - pg. 17 • Blue Otso (a.k.a. Gamaredon Group) - pg. 16 • Grey Ares (a.k.a. Anonymous) - pg. 19 • GWISIN - pg. 33 • IT Army of Ukraine - pg. 19 • Moses Staff - pg. 29 • Network Battalion 65 (a.k.a. NB65) - pg. 19 • NSO Group (a.k.a. Grey Anqa) - pg. 68 • Orange Chandi (a.k.a. SideWinder) - pg. 33 • Orange Kala (a.k.a. DONOT) - pg. 33 • Orange Yali (a.k.a. BITTER) - pg. 33 • Red Dev 14 - pg. 22 • Red Dev 26 - pg. 25 • R
summary/2023/360_APT_Annual_Research_Report_2022.pdf,"{""page"": 38}",NB65,算机事故协调中 心（NKTsKI ）公 布 了 一 份 包 含 17576个IP 地址和 166个域的 列表， 称这些地址针对信息资 源发起了 DDOS 攻击 乌克兰Cert 发布了APT组织 UAC-0056 相关攻击活动报告 ESET 新发现一种新型数据擦 除软件：CaddyWiper 乌克兰Cert 披露了疑似 APT28 组织的邮件钓鱼活动 Gamaredon 组 织 以“ 俄 罗 斯 联邦战犯信息” 为诱饵发起鱼 叉邮件攻击 NB65 黑客组织使用 Conti 勒 索软件的修改版本发起网络攻击 SandWorm 使INDUSTROYER2 和CADDYWIPER 恶意软件攻击能 源设施目标 GhostWriter 通过凭据钓鱼 攻击Gmail 账户 APT28使用CredoMap_ v2恶意软件发起攻击 Gamaredon 利用 GammaLoad.PS1_v2 向 东欧地区目标单位发起攻击 GhostWriter 向东欧地区国 家发起攻击 APT29利用Envy
