schema_version,actor_ref,artifact_id,observation_id,artifact_type,value,normalized_value,disposition,observed_at,observed_at_precision,observed_at_status,observed_at_basis,source_published_at,source_id,source_path,source_location,campaign_refs,malware_refs,infrastructure_refs,roles,campaign_count,seen_in_multiple_campaigns,confidence,tlp,extraction_method,context_excerpt,analyst_notes
1.0.0,actor--uac-0001,artifact--sha256:424a18aed894f39861614235e66afd66dbd4acd762c88f6b149092f4caee2619,observation--sha256:b40d2e283989c06883b256a6d72c60bb26d324d856dd35d5f3464bc6d132238e,command,"CAPTCHA TO DELIVER LUMMA AND AMADEY MALWARE. 10 09 2024. support/security-center/ protection-bulletin/adware- campaign-uses-fake-captcha-to- deliver-lumma-and-amadey-malware [50] Кібератака UAC-0001 (APT28): PowerShell-команда в буфері обміну як ""точка входу"" (CERT-UA#11689). 25 10 2024. [51] COLDRIVER UPDATES ARSENAL WITH BAITSWITCH AND SIMPLEFIX. 24 09 2025.","CAPTCHA TO DELIVER LUMMA AND AMADEY MALWARE. 10 09 2024. support/security-center/ protection-bulletin/adware- campaign-uses-fake-captcha-to- deliver-lumma-and-amadey-malware [50] Кібератака UAC-0001 (APT28): PowerShell-команда в буфері обміну як ""точка входу"" (CERT-UA#11689). 25 10 2024. [51] COLDRIVER UPDATES ARSENAL WITH BAITSWITCH AND SIMPLEFIX. 24 09 2025",candidate,,unknown,unknown,not-stated,,source--uac-0001--5e59f4c3e1675fd5,actor_profile/evidence/uac-0001.csv,"{""row"": 13}",[],[],[],[],0,false,medium,TLP:CLEAR,csv-row,"summary/2026/CERTFR-2026-CTI-003.pdf {""page"": 55} UAC-0001 CAPTCHA TO DELIVER LUMMA AND AMADEY MALWARE. 10 09 2024. https://www.broadcom.com/ support/security-center/ protection-bulletin/adware- campaign-uses-fake-captcha-to- deliver-lumma-and-amadey-malware [50] Кібератака UAC-0001 (APT28): PowerShell-команда в буфері обміну як ""точка входу"" (CERT-UA#11689). 25 10 2024. https://cert.gov.ua/article/6281123 [51] COLDRIVER UPDATES ARSENAL WITH BAITSWITCH AND SIMPLEFIX. 24 09 2025. https://ww",
1.0.0,actor--uac-0001,artifact--sha256:bfaa52cc9c9fa82907c204110519b6994f86e2ebfa931fd4cbacd4e3d08cbda2,observation--sha256:5aebea1e654d55fa46e2404be743de1e0831b54ac4fb88b71a4747d60fbfd3c9,command,"irectories, as of December the same functionality is implemented using two components — an encrypted (3DES) file and a .NET program designed to decrypt it and execute the resulting PowerShell code directly in memory. UAC-0001 In the second half of the year, the main focus of activity remained gaining access to mailboxes using various techniques. For example, ongoing phishing campaigns aimed at stealing authenti- cation data from mailboxes","irectories, as of December the same functionality is implemented using two components — an encrypted (3DES) file and a .NET program designed to decrypt it and execute the resulting PowerShell code directly in memory. UAC-0001 In the second half of the year, the main focus of activity remained gaining access to mailboxes using various techniques. For example, ongoing phishing campaigns aimed at stealing authenti- cation data from mailboxes",candidate,,unknown,unknown,not-stated,,source--uac-0001--5e59f4c3e1675fd5,actor_profile/evidence/uac-0001.csv,"{""row"": 4}",[],[],[],[],0,false,medium,TLP:CLEAR,csv-row,"International Strategic/Russia/Russian Cyber Operations Attack Automation, Espionage Against Defense Sector and New Tactics.pdf {""page"": 16} UAC-0001 irectories, as of December the same functionality is implemented using two components — an encrypted (3DES) file and a .NET program designed to decrypt it and execute the resulting PowerShell code directly in memory. UAC-0001 In the second half of the year, the main focus of activity remained gaining access to mailboxes using various techniques. Fo",
1.0.0,actor--uac-0001,artifact--sha256:80e1f60e9487b9f9f0b1f10d713a2d93d02de7bc0949468b15ca8bb593aef698,observation--sha256:a17bcb00880e34e1555bf846393758dc269c620dbfba9eb4c863eefc8f662fb4,command,"soft. Special Report : Ukraine. An Overview of Russia’s Cyberattack Activity in Ukraine . April 27, 2022. URL: [3] CERT-UA. Cyberattaque au moyen du MOA UAC-0001 (APT28) : utilisation d’une commande PowerShell dans le presse-papiers comme « point d’entrée » (CERT-UA11689). October 25, 2024. URL: [4] Service d’État pour les communications spéc","soft. Special Report : Ukraine. An Overview of Russia’s Cyberattack Activity in Ukraine . April 27, 2022. URL: [3] CERT-UA. Cyberattaque au moyen du MOA UAC-0001 (APT28) : utilisation d’une commande PowerShell dans le presse-papiers comme « point d’entrée » (CERT-UA11689). October 25, 2024. URL: [4] Service d’État pour les communications spéc",candidate,,unknown,unknown,not-stated,,source--uac-0001--5e59f4c3e1675fd5,actor_profile/evidence/uac-0001.csv,"{""row"": 2}",[],[],[],[],0,false,medium,TLP:CLEAR,csv-row,"APT28/CERTFR-2025-CTI-007.pdf {""page"": 5} UAC-0001 soft. Special Report : Ukraine. An Overview of Russia’s Cyberattack Activity in Ukraine . April 27, 2022. URL: https://query.prod.cms.rt.microsoft.com/cms/api/am/binary/RE4Vwwd. [3] CERT-UA. Cyberattaque au moyen du MOA UAC-0001 (APT28) : utilisation d’une commande PowerShell dans le presse-papiers comme « point d’entrée » (CERT-UA11689). October 25, 2024. URL: https://cert.gov.ua/article/6281123. [4] Service d’État pour les communications spéc",
